,id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,screen,call,sms,circumplex.valence
625,AS14.16,13/04/2014,0.045454545,3.792466667,3.01,,,,,6.052,46.323,,,,,9.360083342,1,2,0.5
626,AS14.16,14/04/2014,0.034143519,5.822375,16.3938,,,,,,5.708,,,,,12.65231252,4,,1
627,AS14.16,15/04/2014,0.05,2.5675,13.287,,,,,,35.166,,,,,4.134000063,1,2,0.5
628,AS14.16,16/04/2014,0.137976645,5.275444444,28.88145455,,,,,6.065,45.261,,,,,37.12773688,2,4,1
629,AS14.16,17/04/2014,0.146444782,4.946526316,17.14788889,,44.169,,,6.5995,14.139,,,,,24.66529999,3,,1
630,AS14.16,18/04/2014,0.009735044,6.666181818,28.3091875,15.8475,,,,,46.86725,,,,,27.33585182,,4,1
631,AS14.16,19/04/2014,0.184057971,,,,,,,,,,,,,,2,1,1
632,AS14.16,20/04/2014,0,,,,,,,,,,,,,,,1,1
633,AS14.16,21/04/2014,0.009197324,4.69724,45.139,,,,,14.093,33.32,,,,,34.78213331,,,1
634,AS14.16,22/04/2014,0.054943943,4.2015,23.89928571,,,,,,100.71,,,,,32.45682139,,1,0.8
635,AS14.16,23/04/2014,0.082014157,4.867611111,16.21316667,,13.99233333,,,9.035,18.024,,,,4.01,41.41530434,4,1,1
636,AS14.16,24/04/2014,0.013731061,4.626222222,12.95216667,,,,,,,,,,,12.28050005,3,1,-0.2
637,AS14.16,25/04/2014,0.085227273,4.642555556,9.5415,,,,,,7.483666667,,,,,15.16795453,7,12,1
638,AS14.16,26/04/2014,0.354910714,0.914,24.783,,,,,5.046,,,,,,55.54299998,,3,1
639,AS14.16,27/04/2014,0.121767001,4.749941176,18.7691,,,,,,,,,,,22.38916663,2,,1
640,AS14.16,28/04/2014,0.188095238,3.592142857,15.659,,,,,,84.057,,,,,14.75000008,8,1,1
641,AS14.16,29/04/2014,0.035926501,4.25175,25.74932143,,,,,7.022,12.8434,,,,,33.76836364,7,4,1
642,AS14.16,30/04/2014,0.039666465,3.222125,32.9055,22.928,,,,5.023,,,,,,21.222,3,,1
643,AS14.16,01/05/2014,0.104453263,6.226769231,19.105,,,,,,,,,,,31.39375001,7,2,1
644,AS14.16,02/05/2014,0.100675709,4.274,23.03854545,16.6825,,,,,34.78625,,,,,30.68445003,2,,1
645,AS14.16,03/05/2014,0.026000331,5.403208333,16.810625,8.078,,,,,53.0554,,,,,35.8788846,1,,
646,AS14.16,04/05/2014,0.096359428,4.876419355,28.33811111,,29.127,,,15.073,58.853,,11.114,13.048,,38.44927779,,,1
647,AS14.16,05/05/2014,0.012931034,4.6171,,14.297,,,,,,,,,,1.848999977,,,1
648,AS14.17,04/03/2014,,,,,,,,,,,,,,,5,,2
649,AS14.17,05/03/2014,,,,,,,,,,,,,,,1,1,1.333333333
650,AS14.17,06/03/2014,,,,,,,,,,,,,,,1,,0.75
651,AS14.17,07/03/2014,,,,,,,,,,,,,,,,,1
652,AS14.17,08/03/2014,,,,,,,,,,,,,,,,,0.8
653,AS14.17,09/03/2014,,,,,,,,,,,,,,,5,,1
654,AS14.17,10/03/2014,,,,,,,,,,,,,,,,,0.666666667
655,AS14.17,11/03/2014,,,,,,,,,,,,,,,,,0.4
656,AS14.17,12/03/2014,,,,,,,,,,,,,,,,,0.2
657,AS14.17,13/03/2014,,,,,,,,,,,,,,,,2,0.75
658,AS14.17,14/03/2014,,,,,,,,,,,,,,,,,1
659,AS14.17,20/03/2014,0.042302884,3.2065625,28.5144375,,,,,9.795,31.08033333,,,,,33.46384613,,,
660,AS14.17,21/03/2014,0.167974428,4.025844444,18.96125532,4.698666667,,,9.8412,9.0324,52.12915,,,,,26.50520832,,,1
661,AS14.17,22/03/2014,0.192769588,4.256481481,18.91497619,7.7095,,,,8.9306,32.29847619,21.57466667,,17.126,,23.36658751,,,0.8
662,AS14.17,23/03/2014,0.070092702,3.718014925,24.72718605,4.6377,,,,7.0372,41.928,16.90525,,,,31.44003921,,1,0.8
663,AS14.17,24/03/2014,0.169408738,4.1164125,17.18985455,6.332,,,,7.2388,44.40170588,17.28293333,,14.04633333,,26.34415966,4,,0.666666667
664,AS14.17,25/03/2014,0.062022669,3.051645161,21.73548649,10.73175,,,,6.775,27.02659091,,,4.933,,35.23517391,,,1
665,AS14.17,26/03/2014,0.068537097,4.819819048,21.88240625,3.338833333,,,,8.635,23.86875,,,9.704,,24.64764385,2,,0.8
666,AS14.17,27/03/2014,0.090633168,4.127144444,25.31755319,8.462375,,,,9.0424,21.9141,26.5252,,,,28.95012502,,,0.6
667,AS14.17,28/03/2014,0.25103683,3.804521739,24.66027778,3.0125,,,,13.0445,30.63383871,17.36578947,,,,26.16943821,1,,1
668,AS14.17,29/03/2014,0.209288216,3.349178862,17.43402941,4.061,21.08,,,9.0308,25.94515,16.28725,,,,24.54506142,8,1,0.6
669,AS14.17,30/03/2014,0.008333333,4.9803,18.05594118,,,,,8.07475,112.483,59.765,,,,39.43559998,,,1
670,AS14.17,31/03/2014,0.097986052,3.824897727,20.79720755,5.072,,,,9.9664,30.55011765,20.72107143,,17.61233333,,23.12106001,,,1
671,AS14.17,01/04/2014,0.146776392,4.313706422,14.49338158,8.704916667,,,7.7945,7.4518,30.2328,34.44525,,4.6585,,24.62814424,4,2,1
672,AS14.17,02/04/2014,0.090176665,5.676351648,17.47497778,10.2781,,,3.434,8.920333333,34.75648,18.81925,,11.86766667,,28.588975,1,,0.75
673,AS14.17,03/04/2014,0.124203431,4.328910112,18.95612069,11.3559,,,,12.217,30.44455172,14.26644444,,20.074,,23.31141894,1,1,1
674,AS14.17,04/04/2014,0.159836018,3.650552239,17.831875,14.50066667,,,2.004,8.8764,26.86259259,,,,,29.65680331,1,1,0.8
675,AS14.17,05/04/2014,0.189139798,3.806928571,19.51441026,,,,,6.195142857,39.9056,5.281,,,,15.38385716,3,3,1
676,AS14.17,06/04/2014,0.036888059,4.73636,25.78896154,4.453,,,,11.24722222,53.817,,,,,31.39058331,,1,1.25
677,AS14.17,07/04/2014,0.048999513,3.221368421,29.23790625,,,,,7.731,74.33,,,,,25.7830345,,,1
678,AS14.17,08/04/2014,0.026065395,4.18390678,24.37541414,9.139,,,,8.052833333,26.27969565,28.2706,12.24514286,16.049,,31.64399999,3,1,1
679,AS14.17,09/04/2014,0.109231432,4.757913043,14.93985981,8.684025,,,9.894666667,10.2072,44.29176923,7.183189189,,4.031,,15.31154902,,,1
680,AS14.17,10/04/2014,0.100773884,3.917881579,17.26678,10.26611111,,,,7.907833333,44.52042857,5.877428571,,,,17.70302353,,,1
681,AS14.17,11/04/2014,0.20737365,3.283471204,12.3973,,,,,7.8964,4.643,7.05545,,2.0175,,5.166888889,,,1
682,AS14.17,12/04/2014,0.165953202,3.56347205,10.9993125,6.812,,,,7.8296,7.31992,,,,,6.322376622,,,1
683,AS14.17,13/04/2014,0.075664019,4.16909901,22.36437255,9.666,,,,11.0056,31.66042424,23.16366667,,20.159,,21.3732716,,,1
684,AS14.17,14/04/2014,0.085114339,4.411193182,14.58946154,,,,,7.064285714,9.9865625,3.571394737,,,,8.776536582,1,,1
685,AS14.17,15/04/2014,0.102236285,4.8178625,20.43692126,9.049,,,6.563,11.86641176,30.8825,41.286,,,,23.3,,1,1
686,AS14.17,16/04/2014,0.111374178,3.886387755,15.46635417,11.8115,,,14.069,9.3402,28.4815,17.84663636,,14.0485,,18.32715034,2,1,1
687,AS14.17,17/04/2014,0.116150875,3.668648148,13.08098824,6.55575,,,,8.7486,34.86688,,,1.549666667,,15.4177912,,2,1
688,AS14.17,18/04/2014,0.18855452,5.962909091,26.60467442,4.896,,,,8.29675,8.952833333,,,5.019,,24.21785,1,,1
689,AS14.17,19/04/2014,0.167239335,4.365666667,12.47005714,,,,,8.7178,20.42607692,,,,,17.22651473,,,1
690,AS14.17,20/04/2014,0.12116526,3.373462366,19.36268125,2.376666667,,,,8.6116,21.33830233,31.79022222,,,,23.57620568,,,1
691,AS14.17,21/04/2014,0.088196395,3.145766667,15.95508537,10.433,,,,10.28383333,13.62084615,19.146,,3.01,,18.49105556,1,,1
692,AS14.17,22/04/2014,0.050621499,4.326929577,22.80784722,3.8218,,,,9.2964,25.20653125,18.013,,,,29.01509334,,2,1
693,AS14.17,23/04/2014,0.071835913,4.60530303,23.88604587,3.326,,,,9.1542,21.03316129,27.52076471,,,,28.76215534,1,,1
694,AS14.17,24/04/2014,0.109817762,4.720917526,16.69790217,8.611,,,,8.1072,37.0022,18.077125,,,,21.91282907,1,,1
695,AS14.17,25/04/2014,0.20366098,4.624836957,15.77362105,2.726666667,,,5.429,8.8414,17.5815,21.671,,8.035,,14.15781202,4,1,1
696,AS14.17,26/04/2014,0.186837621,5.183026786,14.93620968,,,,,9.259666667,20.77016667,,,,,12.06084557,,1,1
697,AS14.17,27/04/2014,0.108814824,4.183679245,18.54854054,1.07,,,,6.815,30.6981875,27.316,,,,44.23163157,,2,1
698,AS14.17,28/04/2014,0.097387454,3.670171429,20.82248,13.218,,,6.0645,8.9478,18.63592857,19.7405,,3.079,,28.44440229,,,0.333333333
699,AS14.17,29/04/2014,0.110430618,4.407410256,16.33112745,13.26357143,,,,7.1124,42.5365,20.75211111,,,,20.37123957,,,1
700,AS14.17,30/04/2014,0.124633169,4.562022222,19.90745,4.013,11.147,,,8.876,9.9166,30.14953846,,34.883,,25.34828168,,,1
701,AS14.17,01/05/2014,0.082346525,4.836590909,24.73874074,13.036,,84.3686,,8.034,26.00633333,,,15.057,,23.88890475,,1,1
702,AS14.17,02/05/2014,0.258464889,4.747015625,18.75761538,,,,,7.569333333,66.27633333,47.40677778,,,,19.74868606,1,,1
703,AS14.17,03/05/2014,0.336338581,3.52794382,21.18897436,3.126,,,,7.358166667,48.86427273,19.1002,,9.029,,15.81027143,7,3,1
704,AS14.17,04/05/2014,0.014882726,4.097464286,20.5387931,,,,,6.61375,31.4755,,,,,26.51810717,,,
705,AS14.17,05/05/2014,0.120825197,4.275,23.01068571,20.078,,,,5.556,61.0834,12.3046,,15.98533333,,31.07694116,,,1
706,AS14.19,21/03/2014,0.109655018,4.896928571,19.172625,,,,,21.226,5.037,,,,,19.72664283,3,,0.666666667
707,AS14.19,22/03/2014,0.086579269,4.71546988,24.71397561,,,,,8.213583333,35.8065,,,,,17.12098734,7,,0.4
708,AS14.19,23/03/2014,0.029460439,5.281677419,11.27711111,,,,,9.244,67.619,,,,,21.37379994,4,,0.8
709,AS14.19,24/03/2014,0.113889446,3.546653846,23.11686667,4.354166667,,,,10.6822,,,,,,25.54973772,5,,0.4
710,AS14.19,25/03/2014,0.113251607,4.981325581,24.83501351,,,,,7.757571429,,,,,,30.36024691,12,,0.25
711,AS14.19,26/03/2014,0.108914826,3.892375,16.83821212,,,,,9.9064,27.9492,,2.006,,,30.07783333,6,,0.4
712,AS14.19,27/03/2014,0.132204608,4.452872093,22.5842125,,,,,9.5202,27.19985714,,8.357125,,,30.49303657,7,1,0.6
713,AS14.19,28/03/2014,0.148872265,4.43928125,18.83651351,10.9795,,,,10.61116667,8.76,,2.0235,,,30.5309655,8,1,1.2
714,AS14.19,29/03/2014,0.13795426,4.384940299,21.48933333,12.666,,,,8.452,,,,,,22.84627272,10,2,1.2
715,AS14.19,30/03/2014,0.06452367,4.376320755,18.62522222,,,,,10.0536,,,,,,18.90765116,5,,0.8
716,AS14.19,31/03/2014,0.130121,4.604109589,16.76429577,,,,,8.9334,,9.397,,,,23.31619297,6,1,1
717,AS14.19,01/04/2014,0.133466829,4.243456522,19.92381395,,,,,9.8854,,,2.940666667,,,25.57904168,1,,0.2
718,AS14.19,02/04/2014,0.077163555,4.510860465,20.9944359,,,,,8.2386,7.952833333,,,,,34.82987501,3,,1
719,AS14.19,03/04/2014,0.073077148,6.857111111,21.33488889,,,,,8.4748,,,,,,33.00941306,2,,0.6
720,AS14.19,04/04/2014,0.157021154,4.420786408,18.38143011,,,,,11.668,43.8812,,,,,25.21721277,11,,0.4
721,AS14.19,05/04/2014,0.135955766,4.561362069,16.99692683,,,60.16366667,,13.0764,53.37,,,,,25.66884906,11,,1.2
722,AS14.19,06/04/2014,0.094224106,4.639015152,19.74553448,,,,,9.8554,,,,,,29.05096611,8,1,1
723,AS14.19,07/04/2014,0.183434929,3.586492063,20.3777191,,,,,12.7166,9.5495,,,,,21.13362793,11,,0.6
724,AS14.19,08/04/2014,0.089062798,3.833086957,21.07578261,,,,,7.879,,,,13.3355,,22.28649451,8,2,1
725,AS14.19,09/04/2014,0.117565129,4.705225806,24.55506818,,,,,12.1258,,,,,,35.33865003,8,1,0.8
726,AS14.19,10/04/2014,0.072801211,4.723153846,14.82338095,,,,,8.07025,11.269,,,,,22.17158977,4,,0.75
727,AS14.19,11/04/2014,0.111093899,3.720471698,18.28106452,,,,,8.4884,10.24366667,,,,,24.75963079,6,,1
728,AS14.19,12/04/2014,0.066054973,5.1937,18.03995745,,,,,9.0924,30.622,,,,,23.45563636,6,,0.8
729,AS14.19,13/04/2014,0.113674494,3.840803571,15.33159459,,,,,12.3168,15.12506667,,,,,18.91391523,6,,1
730,AS14.19,14/04/2014,0.145929021,4.817185185,19.29712371,,,,,13.7276,104.2625,,10.5705,,,28.82339784,15,,0.8
731,AS14.19,15/04/2014,0.13076564,3.650205882,19.8665679,,,,,8.745833333,9.601,,4.223666667,,,29.05044001,4,,1
732,AS14.19,16/04/2014,0.077213542,4.0826,17.24931343,,,,,11.4664,39.41433333,,,,,24.41769643,4,1,1
733,AS14.19,17/04/2014,0.10146767,3.081038462,19.87173684,,,,,9.504,48.9735,,,,,27.81405713,1,,1
734,AS14.19,18/04/2014,0.064930556,3.608875,22.11692982,,,229.132,,7.2245,,,,,,24.43121052,3,1,1
735,AS14.19,19/04/2014,0.110317359,3.928025,14.89234483,,,,,11.3084,24.91569231,,2.893,,,25.31529545,6,,0.8
736,AS14.19,20/04/2014,0.101957006,4.353588235,21.13787879,,,,,8.3396,19.0535,,,,,31.29302272,4,,1.2
737,AS14.19,21/04/2014,0.133469843,4.37066,23.96796875,,,,,9.5182,10.35928571,,,,,31.43895556,6,,1
738,AS14.19,22/04/2014,0.13701084,2.203765027,25.33775455,,,,,8.456,8.489666667,,,,,13.79075348,7,,1.2
739,AS14.19,23/04/2014,0.110646827,4.174583333,17.83437333,,,,,9.408333333,32.1945,,,,,30.00706666,4,1,1
740,AS14.19,24/04/2014,0.105602385,4.04956,17.3819434,,,,,11.3295,,,,,,26.69290001,5,,0.8
741,AS14.19,25/04/2014,0.076775111,2.972666667,23.81289474,,,,,6.167,25.8757,,,1.8265,,26.66183671,6,,0.75
742,AS14.19,26/04/2014,0.249102716,6.07985,15.85036364,,,,,9.053,,,,,,26.29386842,6,1,1.5
743,AS14.19,27/04/2014,0.044866642,4.031857143,24.7626,,,,,14.33233333,36.01727273,18.53271429,,,,33.53691999,4,,0.833333333
744,AS14.19,28/04/2014,0.10377999,4.459017241,19.98972727,,,,,11.279,28.54171429,7.7635,,,,30.64149998,4,,0.6
745,AS14.19,29/04/2014,0.025682432,3.621075472,26.19328,,,,,9.2718,19.25622222,,,,,30.98131032,6,,0.6
746,AS14.19,30/04/2014,0.044546701,4.971890244,27.2125,5.125,,,,10.2618,37.166,,,,,38.32118643,12,,0.8
747,AS14.19,01/05/2014,0.126264919,3.927089286,16.10743902,,,,,9.4832,30.45436364,,1.5145,,,27.97021275,2,,0.8
748,AS14.19,02/05/2014,0.192305248,4.042291139,16.81915,,,,,15.1386,,,1.5185,,,14.33848001,9,,1.2
749,AS14.19,03/05/2014,0.190118763,5.291142857,33.26629032,,,,,12.2455,9.076,,,,,30.8331321,13,2,1
750,AS14.19,04/05/2014,0.069449995,3.913836066,25.8884878,,,,,12.7002,16.0764,,,,,37.21519643,,,0.8
751,AS14.19,05/05/2014,0,,6.098,,,,,,,,,,,6.10800004,,,1
752,AS14.20,20/03/2014,,3.871,6.086,,,31.647,,,47.557,,,,,32.94399995,,,1
753,AS14.20,21/03/2014,,,,,,,,,,,,,,30.09399986,,,0.25
754,AS14.20,22/03/2014,0.007716049,4.043,16.78895833,,,,,5.151666667,3.013,,22.035,,,18.78561291,,,0.5
755,AS14.20,23/03/2014,0.043209877,4.5065,36.5115,,,,,4.85375,,,22.147,,,38.63428572,,1,0.8
756,AS14.20,24/03/2014,0.033333333,7.24425,14.5225,,,,,14.054,45.6564,,,,,13.8397222,,1,0.4
757,AS14.20,25/03/2014,0.078935185,7.578707317,15.154125,3.011,,115.7953333,,16.315625,47.55336364,,21.0738,14.7715,,25.673,,,-0.5
758,AS14.20,26/03/2014,0.025762157,5.943142857,11.54028571,30.833,,,,9.116375,43.420625,,,,,19.59235292,,,0.4
759,AS14.20,27/03/2014,0.057,7.327875,23.0108,8.8744,,208.2403333,,,13.19347368,,,,,18.2809643,,,0.75
760,AS14.20,28/03/2014,0.023809524,8.488555556,14.81655556,,,,,8.027,,,,,,27.09129411,,,0
761,AS14.20,29/03/2014,0.138139159,9.143666667,4.226,,,,,9.713857143,,,,,,17.41476923,4,,1
762,AS14.20,30/03/2014,0.380208333,7.410666667,18.58644444,,,,,,40.93275,,4.826,,,18.93422227,,2,1
763,AS14.20,31/03/2014,0.0125,,5.17725,,,,,,,,,,,5.178499937,1,3,0.8
764,AS14.20,01/04/2014,0,8.699,,,,,,,,,,,,29.63199997,,4,0
765,AS14.20,02/04/2014,0.06712963,7.66753125,23.8556,12.548,,,,18.118,78.9297,46.717,,,,30.80632003,,,0.25
766,AS14.20,03/04/2014,0.055022974,7.1005,,,,,,11.387,,,,,,18.21766663,1,,0.333333333
767,AS14.20,04/04/2014,0.015740741,6.857173913,16.339475,,9.424875,,,13.83466667,72.8066,,,,,20.8231702,,,0.5
768,AS14.20,05/04/2014,0.090560236,4.793875,11.815125,13.7375,,55.6665,,6.412333333,,,,,,8.837142865,2,,0.8
769,AS14.20,06/04/2014,0.060227141,5.832857143,15.000975,14.083,,55.288,,,60.68533333,,,,,15.88215216,3,1,0.8
770,AS14.20,07/04/2014,0.029011708,5.687307692,13.83852941,,,,,,27.125,,,,,11.16640003,,1,1
771,AS14.20,08/04/2014,0.003367003,6.6664,,,,,,,4.024,,,,,5.223249972,,2,0.75
772,AS14.20,09/04/2014,0.069361289,7.82325,20.24846154,7.4168,,,,6.02,30.7175,,,,,25.48442308,,4,1
773,AS14.20,10/04/2014,0.02183642,6.6425,23.28138889,20.66466667,,,,10.035,41.314125,,,,,24.62652941,,1,0.5
774,AS14.20,11/04/2014,0.055092593,3.687875,6.576818182,,,,,,,,,,,13.01423076,2,,0.75
775,AS14.20,12/04/2014,0.045980559,5.678666667,25.90336,,24.846,1.003,,5.2275,35.07066667,,,,,28.164125,6,1,0.6
776,AS14.20,13/04/2014,0,6.2255,,,,,,,,,,,,5.01699996,,,0.6
777,AS14.20,14/04/2014,0.005,,,,,,,,,,,,,,,2,0.2
778,AS14.20,15/04/2014,0.106944444,5.6365,10.76507692,24.137,,,,14.144,13.5541,,,,,18.91167567,,,0.6
779,AS14.20,16/04/2014,0.00462963,,,,,,,5.638,,,,,,5.649000049,,1,0.6
780,AS14.20,17/04/2014,0.014580011,6.756833333,18.44536842,9.05,,88.488,,,53.30283333,,19.59,,,32.66961538,,1,0.4
781,AS14.20,18/04/2014,0.006430041,5.4614,,,,,,,4.877666667,,,,,11.69337496,,,0.5
782,AS14.20,19/04/2014,0.036270754,4.831333333,28.59879452,,,196.45,,,35.379,,3.01,,,33.66047144,,,1
783,AS14.20,20/04/2014,0.17375,7.500454545,11.77566667,,,,,6.684764706,4.451,,,,,14.04864815,1,,0.6
784,AS14.20,21/04/2014,0.060422502,7.2125,13.65708,14.783,,,,14.048,39.02366667,,,,,24.81510348,,1,0.8
785,AS14.20,22/04/2014,,,,,,,,,,,,,,,,6,0
786,AS14.20,23/04/2014,0.054166667,4.078,10.1179,12.065,,,,12.05,41.575,,,,,17.66427775,,1,0.333333333
787,AS14.20,24/04/2014,0.036901961,8.164,14.68924242,16.071,,,,5.7215,16.575,,,,,22.22183875,1,,0.4
788,AS14.20,25/04/2014,0.043793306,7.168923077,21.24791304,21.807,,,,15.53233333,60.263,,,,,20.80344119,2,,0.25
789,AS14.20,26/04/2014,0.046111111,7.9409,15.38873333,,,,,,38.34275,,,,,18.28880949,,1,0.75
790,AS14.20,27/04/2014,0.017892857,4.665714286,10.55121875,,,,,19.0805,58.3086,,59.635,,,12.13911365,,,0
791,AS14.20,28/04/2014,0.056686675,4.809041667,13.37534694,5.029,,187.0023333,,8.025,36.27427273,,,,,19.90809803,,,0.2
792,AS14.20,29/04/2014,0.003472222,5.264666667,52.7385,18.071,,,,,65.926,,,,,16.4993333,,,0.75
793,AS14.20,30/04/2014,,,,,,,,,,,,,,,,,0.6
794,AS14.20,01/05/2014,,,,,,,,,,,,,,,,,0.4
795,AS14.20,02/05/2014,,,,,,,,,,,,,,,,,0.2
796,AS14.20,03/05/2014,,,,,,,,,,,,,,,,,0.5
797,AS14.20,04/05/2014,,,,,,,,,,,,,,,,,0.666666667
798,AS14.20,05/05/2014,,,,,,,,,,,,,,,,,0
799,AS14.23,22/03/2014,0.371360896,7.693454545,16.79290541,16.93626667,,,,16.73836364,28.53385714,,32.87818919,,,33.87469813,,1,1
800,AS14.23,23/03/2014,0.217996152,5.645155556,22.44817647,19.6165,,,,16.6455,50.79179528,,27.8835,10.601,,27.13185346,1,,1
801,AS14.23,24/03/2014,0.355413231,11.13158333,14.85263265,15.952,,,,14.9475625,31.21275,39.085,28.0964,3.016,,25.18319916,,,-0.2
802,AS14.23,25/03/2014,0.274954051,6.506270588,19.90353889,15.46822222,,,,15.1833,,45.098,18.40057143,,,27.1061506,,,0.6
803,AS14.23,26/03/2014,0.405048855,6.553164384,16.70428191,19.09566667,,44.9755,,10.86071429,36.41725,22.086,21.33325,,,22.31006556,1,1,1.25
804,AS14.23,27/03/2014,0.356218434,7.310813953,15.01407813,13.1752,,112.3206,,10.31011111,15.102,42.16,,,,22.11689743,,,1.25
805,AS14.23,28/03/2014,0.405412088,6.3368,20.63467143,3.96225,,40.70875,,8.591333333,,6.021,,,,26.94748648,,,1.2
806,AS14.23,29/03/2014,0.397175878,7.808696429,19.46482464,13.03718182,,44.97144286,,10.22441667,24.294,14.02925,20.67816667,,,31.62737699,,,1.5
807,AS14.23,30/03/2014,0.418194352,7.5575,14.70127778,9.583875,,41.472375,,12.93063636,32.669,,27.2746,,,23.78592146,1,,1.2
808,AS14.23,31/03/2014,0.383014657,7.152210526,19.74541743,15.7431875,,56.27883333,,13.85557143,25.26563636,34.179,7.025,,,30.49968204,1,,1.5
809,AS14.23,01/04/2014,0.511297499,7.668908046,18.52639773,10.38633333,,25.2994,,7.1306,18.29181818,49.1844,14.16244444,35.176,,24.3029322,,,2
810,AS14.23,02/04/2014,0.46934807,6.966,20.32727419,8.609285714,,48.8516,,17.781,17.259,17.22159677,9.61875,11.045,,29.01828743,3,1,1
811,AS14.23,03/04/2014,0.3605607,5.48936036,18.12065217,16.836875,,63.3276,,12.82266667,25.3095,51.079,23.15333333,4.011,,25.96011628,1,,1
812,AS14.23,04/04/2014,0.543842706,8.395696429,22.26928182,9.7705,,33.67366667,,9.152,28.116,55.262,,,,26.7147619,1,1,1
813,AS14.23,05/04/2014,0.39163181,6.876714286,18.05683178,16.3622,,32.53838462,,15.353,,,6.7615,,,25.9058836,1,,1
814,AS14.23,06/04/2014,0.303280856,4.749743802,18.66881754,18.12503571,,12.54233333,,14.304,19.9814,23.923,11.76633333,,,23.91484358,5,,0.6
815,AS14.23,07/04/2014,0.382308226,7.37975,16.30737736,12.77945455,,,,8.5375,21.50758333,33.27877778,22.58716667,,,28.5317665,2,1,0.25
816,AS14.23,08/04/2014,0.23011788,7.255303571,17.64434483,8.946833333,,26.547,,12.998375,6.02,63.9735,21.28833333,7.28925,,27.731528,,,0.6
817,AS14.23,09/04/2014,0.381734291,7.261181818,19.90178218,15.24961538,,115.422,,9.675285714,29.671,,,,,29.20478652,,,1.2
818,AS14.23,10/04/2014,0.284126213,7.56292,21.26497386,8.04075,,56.587,,12.61522222,74.29177778,,,2.006,,31.99825807,,1,0.8
819,AS14.23,11/04/2014,0.345387364,5.4981,19.02226,,,40.9995,,10.50285714,12.1835,14.81963158,72.438,,,20.12500492,4,,1
820,AS14.23,12/04/2014,0.328347279,7.770695652,14.8277,16.241,,41.43842857,,10.4435625,20.40928571,19.5,37.556875,,,24.00714407,,,1
821,AS14.23,13/04/2014,0.362599206,6.942636364,18.67176471,19.6444,,9.416,,11.19061538,10.827,,48.66733333,,,26.12082415,1,,1
822,AS14.23,14/04/2014,0.299606825,7.396243902,16.32427059,5.753666667,,83.01682353,,,12.473,34.6228,5.016,,,22.89894443,,,
823,AS14.23,15/04/2014,0.319287068,8.584847826,14.45445455,,,50.2385,15.08,14.38146154,11.039,39.0475,,,,22.24202702,1,,1
824,AS14.23,16/04/2014,0.378466608,5.918886792,18.77325,,,79.70466667,10.33433333,11.05046154,23.20991667,35.564,,,,25.08620887,2,,1
825,AS14.23,17/04/2014,0.479780409,8.076885714,20.90837748,15.42275,,59.45666667,9.278545455,14.09461538,84.255,31.186,31.1636,,,30.27751462,,,1.4
826,AS14.23,18/04/2014,0.381460438,7.412818182,14.48381061,20.7285,,,,11.47641667,27.482,6.017,19.99425,,,24.37800752,2,,1
827,AS14.23,19/04/2014,0.344155844,5.753363636,14.67105,5.035,,66.818,,9.571857143,,,23.18166667,8.0295,,18.85506593,,,1
828,AS14.23,20/04/2014,0.549429785,6.961301205,15.8505,12.68008333,,25.3645,,13.36433333,24.93670833,,42.227,7.056,,22.30573685,1,,1
829,AS14.23,21/04/2014,0.411522464,7.186363636,19.30562136,12.48866667,,,,15.1189,10.8275,,8.454,,,24.43448889,,,1
830,AS14.23,22/04/2014,0.394618557,7.359241758,22.94539063,20.4115,,,15.135,10.1699,17.2695,42.10133333,3.592,2.755333333,,35.26852851,3,,0.4
831,AS14.23,23/04/2014,0.237193014,7.362506667,19.94675556,20.001,,95.81666667,8.369333333,9.783714286,,5.013,21.976625,,,28.837784,2,,1
832,AS14.23,24/04/2014,0.498065688,7.621142857,20.39255455,10.6094,,3.008,11.4642,11.99828571,45.8796,70.298,32.74666667,,,35.75773284,1,1,1
833,AS14.23,25/04/2014,0.382158008,8.397426829,20.72880711,19.71,,,12.0269,9.7455,37.98510526,,35.5525,5.5205,,28.68559167,1,,1.2
834,AS14.23,26/04/2014,0.404864302,6.90655102,19.56875862,20.036,,1.01,4.013,15.5635,10.23975,24.511,31.579,,,27.4059524,2,,1
835,AS14.23,27/04/2014,0.367370751,5.473983051,19.63156757,12.45675,,,,8.531,34.52833333,27.1425,10.89618182,10.091,,21.41434059,2,1,1
836,AS14.23,28/04/2014,0.371760681,7.924877551,19.25926415,17.6929375,,39.225,7.831777778,16.6756,44.42390909,46.751,7.493,11.099,,35.13387978,2,2,1
837,AS14.23,29/04/2014,0.373517356,7.311964286,19.8391049,15.99120833,,,,14.339125,20.9562,,0.111,,,27.75208485,2,,1.2
838,AS14.23,30/04/2014,0.442553078,5.588586957,18.57194937,15.26890909,,,,9.624,29.65084,,14.065,,,24.57946522,2,,1
839,AS14.23,01/05/2014,0.365435513,6.079771429,25.98879636,15.18008696,,,,4.018,39.75363636,30.69566667,17.3645,23.138,,37.08094287,,,
840,AS14.23,02/05/2014,0.397778127,7.48405,18.03087151,8.4222,,,10.04133333,,,41.285,,,,24.84806494,,,
841,AS14.23,03/05/2014,0.566170635,7.058769231,14.23611429,29.68,,,,,10.65533333,,,,,18.45142636,,,
